court_number_link,court_number,style_of_cause,nature_of_proceeding,re_link
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1153-95,T-1153-95,WILLIAM RALPH CRUIKSHANK v. THE QUEEN,Others - Crown (v. Queen) [Actions],http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1153-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1155-95,T-1155-95,NORTH AMERICAN AIR TRAVEL INSURANCE AGENTS ET AL v. TORONTO-DOMINION BANK,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1155-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1138-95,T-1138-95,"GOWLING, STRATHY & HENDERSON v. NANA MARKETING CO. LTD.",Trade Mark - Appeal of a decision of the Registrar,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1138-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1140-95,T-1140-95,INCAHA INC. v. WWF WORLD WIDE FUND FOR NATURE (formerly World Wildlife Fund),Trade Mark Opposition,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1140-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1144-95,T-1144-95,PIZZA DELIGHT CORPORATION LTD. v. MARYANNE WEISHEIT TRADING,Trade Mark Opposition,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1144-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1137-95,T-1137-95,"GOWLING, STRATHY & HENDERSON v. NANA MARKETING CO. LTD.",Trade Mark - Appeal of a decision of the Registrar,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1137-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1130-95,T-1130-95,88766 CANADA INC v. PAULANER-SALVATOR-THOMASBRÄU A.G.,Trade Mark - Appeal of a decision of the Registrar,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1130-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1124-95,T-1124-95,ADIDAS (CANADA) LIMITED v. JOHN DOE ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1124-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1094-95,T-1094-95,CARTIER INTERNATIONAL B.V. ET AL v. BOUTIQUE SARA-LYNE INC.,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1094-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1086-95,T-1086-95,THE BODY SHOP INTERNATIONAL PLC v. CONCEPT COSMETIC LAB. LTD ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1086-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1051-95,T-1051-95,BEMALUX INC. v. BENTOFIX TECHNOLOGIES INC.,Patent Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1051-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=95-T-32,95-T-32,"GOWLING,STRATHY & HENDERSON v. NANA MARKETING CO. LTD.",Preliminary - Extension of Time,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=95-T-32&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1069-95,T-1069-95,HOMELIFE REALTY SERVICES INC. v. SEARS CANADA INC. AND SEARS ROEBUCK AND CO.,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1069-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1023-95,T-1023-95,CPC INTERNATIONAL INC. ET AL. v. FAZIO FOODS INTERNATIONAL LTD.,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1023-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-1026-95,T-1026-95,"DUNLOP LIMITED v. U.S. GRIPS INC.,ET AL.",Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-1026-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-995-95,T-995-95,BELLY BASICS v. LES MANUFACTURIERS KOVAC INC. ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-995-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-996-95,T-996-95,YAO TSAI COMPANY LIMITED v. DIC DAC HOLDINGS (CANADA) LTD ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-996-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-990-95,T-990-95,GANG-NAIL CANADA INC. ET AL v. TRUSWAL SYSTEMS OF CANADA LTD.,Patent Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-990-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-970-95,T-970-95,FERRARI S.P.A. ET AL v. 1015129 ONTARIO INC. ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-970-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-913-95,T-913-95,BAKER PETROLITE CORP. ET AL v. CANWELL ENVIRO INDUSTRIES LTD. ET AL,Patent Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-913-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-912-95,T-912-95,"PLAYBOY ENTERPRISES, INC. v. 9004-2078 QUEBEC INC.",Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-912-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-904-95,T-904-95,CUSTOM CHROME INC. v. MOTOVAN MOTOSPORT INC. AND CARLO PALADINO,Copyright Infringement [Actions],http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-904-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-976-95,T-976-95,DELRINA (CANADA) CORP. ET AL v. EGONOMICS INC. ET AL,Copyright Infringement [Actions],http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-976-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-881-95,T-881-95,CANADIAN OLYMPIC ASSOCIATION v. WALDEMAR B. SCHWAUSS ET AL.,Trade Mark Opposition,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-881-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-879-95,T-879-95,DOUGLAS J. CARDINAL v. THE PARISH OF THE IMMACULATE CONCEPTION ET AL,Copyright Infringement [Actions],http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-879-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-878-95,T-878-95,"ANAMET, INC. v. ACKLANDS LIMITED",Trade Mark - Appeal of a decision of the Registrar,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-878-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-828-95,T-828-95,WOOL-MART INC. v. WAL-MART STORES INC ET AL.,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-828-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-829-95,T-829-95,PROCTER & GAMBLE INC ET AL v. COLGATE-PALMOLIVE CANADA INC,Patent Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-829-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-818-95,T-818-95,SPRINT COMMUNICATIONS COMPANY LP ET AL v. A PACTEL COMPANY INC. ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-818-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-817-95,T-817-95,G.B.D. MARKETING LTD. v. OLSON CURLING MANUFACTURING AND SUPPLIES LTD. ET AL,Industrial Design Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-817-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-780-95,T-780-95,YUE PO ENGINEERING CO. LTD. ET AL v. SUPREME FOOD EQUIPMENT CO. LTD. ET AL,Industrial Design Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-780-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-774-95,T-774-95,EARTH DAY CANADA (1991) INC. v. BEAVER LUMBER CO. LTD. ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-774-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-770-95,T-770-95,HIGHLINE MFG INC. v. BRIDGEVIEW MANUFACTURING INC.,Patent Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-770-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-746-95,T-746-95,LACROSSE FOOTWEAR INC. v. WILLIAM H. KAUFMAN INC.,Patent Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-746-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-736-95,T-736-95,"VALUE LINE, INC. ET AL v. VALUE SEARCH INVESTMENT SERVICE LTD. ET AL",Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-736-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-739-95,T-739-95,TSC SHANNOCK CORPORATION v. BOSS TRAX ENTERTAINMENT LIMITED,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-739-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-734-95,T-734-95,"NO FEAR, INC ET AL  v. JOHN DOE AND JANE DOE ET AL",Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-734-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-731-95,T-731-95,"HUGO BOSS, A.G., ET AL v. CLASSICA IMPORTS",Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-731-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-705-95,T-705-95,1013579 ONTARIO INC. v. BEDESSEE IMPORTS INC.,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-705-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-694-95,T-694-95,SAN MARCO FOOD DISTRIBUTING INC. v. MARCHESE IMPORT CO. LTD.,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-694-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-691-95,T-691-95,MECKLERMEDIA CORPORTION v. MULTIMEDIA TRADE SHOWS INC.,Trade Mark - Passing Off,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-691-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-692-95,T-692-95,AULT FOODS LIMITED ET AL v. GEORGE WESTON LIMITED ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-692-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-676-95,T-676-95,HIGHLAND SUPPLY CORPORATION v. J.G.S. SALES ET AL,Patent Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-676-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-677-95,T-677-95,BOSTON PIZZA INTERNATIONAL INC. v. BOSTON CHICKEN INC.,Trade Mark - Correction of Register,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-677-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-660-95,T-660-95,"MOLSON BREWERIES, A PARTNERSHIP v. LABATT BREWING COMPANY LTD.",Trade Mark - Appeal of a decision of the Registrar,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-660-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-669-95,T-669-95,EUROPEAN CHEESECAKE FACTORY LTD. v. THE CHEESECAKE FACTORY INCORPORATED,Trade Mark Opposition,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-669-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-665-95,T-665-95,"PRIMAX COMPUTER CORPORATION v. PRIMAX ELECTRONIC (U.S.A.), INC.",Trade Mark Opposition,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-665-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-666-95,T-666-95,BELVEDERE INTERNATIONAL INC. v. REDMOND PRODUCTS INC.,Trade Mark Opposition,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-666-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-655-95,T-655-95,RESTAURANTS GIORGIO (AMÉRIQUE) LTÉE c. GIORGIO FOODS INC,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-655-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-648-95,T-648-95,"H-D MICHIGAN, INC ET AL  v. LE BAR HARLEY BLUES INC ET AL",Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-648-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-646-95,T-646-95,LABATT BREWING COMPANY LIMITED v. MOLSON BREWERIES,Trade Mark Opposition,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-646-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-635-95,T-635-95,WAN CHO WING ET AL v. GOLDEN GOLD ENTERPRISES CO LTD ET AL,Trade Mark - Passing Off,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-635-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-624-95,T-624-95,TELE-DIRECT (PUBLICATIONS) INC v. SOUTH ASIAN TELE. DIRECTORIES LTD ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-624-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-575-95,T-575-95,INTERCON SECURITY LTD. v. GRIZZLY SECURITY LTD.,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-575-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-573-95,T-573-95,SIMMONS CANADA INC. ET AL v. DON WEHMEYER ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-573-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-553-95,T-553-95,SAMSON & FRÈRES LTÉE c. DISTRIBUTION ST-MAURICE INC ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-553-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-557-95,T-557-95,AUDI AKTIENGESELLSCHAFT ET AL v. 304373 ALBERTA INC.ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-557-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-556-95,T-556-95,"THE SPORTS AUTHORITY, INC. v. SHOE AUTHORITY INC. ET AL",Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-556-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-511-95,T-511-95,SOCIÉTÉ D'ÉTUDES TECHNIQUES ET D'EXPERTISES c. 2945-8825 QUÉBEC INC. ET AL,Patent Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-511-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=95-T-13,95-T-13,CONCORDIA UNIVERSITY v. CONCORDIA COLLEGE,Preliminary - Extension of Time,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=95-T-13&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-467-95,T-467-95,CYN INVESTMENTS LTD. v. NETMAR INC. (TODAY'S MATURITY),Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-467-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-468-95,T-468-95,BAYER AG ET AL v. THE MINISTER OF HEALTH & WELFARE ET AL,S. 18.1 Patented Medicines (Notice of Compliance) Regulations,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-468-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-460-95,T-460-95,ALLSTATE INSURANCE COMPANY OF CANADA ET AL v. 1012386 ONTARIO INC. ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-460-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-456-95,T-456-95,TOYOTA CANADA ET AL v. LEXUS-BAYVIEW DEVELOPMENTS,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-456-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-452-95,T-452-95,HIGH-LINE MFG INC. v. DOUGLAS INDUSTRIES LTD ET AL,Patent Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-452-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-419-95,T-419-95,BLIMPIE INTERNATIONAL INC ET AL  v. BLIMPIES'S SUBS AND SALADS INC.,Trade Mark Expungement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-419-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-411-95,T-411-95,AMERICAN SOCIETY FOR INDUSTRIAL SECURITY v. NORTH AMERICAN SECURITY SERVICES,Trade Mark Expungement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-411-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-375-95,T-375-95,MOUNTAIN FRESH CANADA LTD. v. MR. SOFTWATER LTD. ET AL,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-375-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-355-95,T-355-95,DENNIS L. KEISER v. CONSULTA FORME DM INC ET AL,Patent Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-355-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-358-95,T-358-95,"CANADIAN AIRLINES INTERNATIONAL, LTD. v. ROGERS CABLE SYSTEMS INC. ET AL",Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-358-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-339-95,T-339-95,GENERAL MOTORS CORPORATION ET AL v. COMDA SERVICES LTD.,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-339-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-335-95,T-335-95,"GENPHARM, INC  v. GLAXO GROUP LIMITED",Patent Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-335-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-334-95,T-334-95,ERA ELECTRONICS (CANADA) LTD v. QUEBEC NORTH SHORE ET AL,Patent Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-334-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-323-95,T-323-95,BAYER AKTIENGESELLSCHAFT v. WARNER-LAMBERT COMPANY,Patent Conflict,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-323-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-308-95,T-308-95,ACIC (CANADA) INC. v. MERCK & CO. INC. ET AL,Patent Impeachment,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-308-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-297-95,T-297-95,PRODUITS AÉRO INC. c. FENEXCO INC.,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-297-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-294-95,T-294-95,CIBA-GEIGY CANADA LTD. ET AL v. MINISTER OF NATIONAL HEALTH & WELFARE ET AL,S. 18.1 Application for Judicial Review,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-294-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-289-95,T-289-95,PEPPER KING LTD v. LOBLAWS INC. AND THE REGISTRAR OF TRADE-MARKS,Trade Mark Opposition,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-289-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-272-95,T-272-95,HENKEL CANADA LIMITED ET AL v. GLEN OAK INC,Copyright Infringement [Actions],http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-272-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-252-95,T-252-95,JL DE BALL CANADA INC. v. 421254 ONTARIO LTD. ET AL,Copyright Infringement [Actions],http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-252-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-212-95,T-212-95,"BROCKUM ET AL v. PERSONS, NAMES UNKNOWN ET AL",Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-212-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-216-95,T-216-95,CHOICE HOTELS INT. INC. v. ECONO LODGE (G.P.) LTD. ET AL.,Trade Mark Infringement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-216-95&select_court=T
http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_moreInfo_e.php?court_no=T-185-95,T-185-95,JOHANN BECHER OHG LIKORFABRIK v. MARKS & CLERK ET AL,Trade Mark Expungement,http://apps.fct-cf.gc.ca/pq/IndexingQueries/infp_RE_info_e.php?court_no=T-185-95&select_court=T
